location,technology,time_step,availability
NED,WindOff,7152,0.383
NED,WindOff,7153,0.403
NED,WindOff,7154,0.425
NED,WindOff,7155,0.44
NED,WindOff,7156,0.461
NED,WindOff,7157,0.49
NED,WindOff,7158,0.498
NED,WindOff,7159,0.489
NED,WindOff,7160,0.469
NED,WindOff,7161,0.439
NED,WindOff,7162,0.401
NED,WindOff,7163,0.384
NED,WindOff,7164,0.399
NED,WindOff,7165,0.427
NED,WindOff,7166,0.456
NED,WindOff,7167,0.453
NED,WindOff,7168,0.476
NED,WindOff,7169,0.554
NED,WindOff,7170,0.605
NED,WindOff,7171,0.604
NED,WindOff,7172,0.582
NED,WindOff,7173,0.562
NED,WindOff,7174,0.552
NED,WindOff,7175,0.538
NED,WindOff,7176,0.521
NED,WindOff,7177,0.494
NED,WindOff,7178,0.466
NED,WindOff,7179,0.44
NED,WindOff,7180,0.422
NED,WindOff,7181,0.413
NED,WindOff,7182,0.411
NED,WindOff,7183,0.412
NED,WindOff,7184,0.414
NED,WindOff,7185,0.398
NED,WindOff,7186,0.387
NED,WindOff,7187,0.375
NED,WindOff,7188,0.372
NED,WindOff,7189,0.368
NED,WindOff,7190,0.365
NED,WindOff,7191,0.364
NED,WindOff,7192,0.403
NED,WindOff,7193,0.491
NED,WindOff,7194,0.561
NED,WindOff,7195,0.582
NED,WindOff,7196,0.563
NED,WindOff,7197,0.535
NED,WindOff,7198,0.507
NED,WindOff,7199,0.479
NED,WindOff,7200,0.45
NED,WindOff,7201,0.433
NED,WindOff,7202,0.431
NED,WindOff,7203,0.437
NED,WindOff,7204,0.436
NED,WindOff,7205,0.426
NED,WindOff,7206,0.431
NED,WindOff,7207,0.454
NED,WindOff,7208,0.467
NED,WindOff,7209,0.476
NED,WindOff,7210,0.48
NED,WindOff,7211,0.474
NED,WindOff,7212,0.465
NED,WindOff,7213,0.459
NED,WindOff,7214,0.449
NED,WindOff,7215,0.465
NED,WindOff,7216,0.462
NED,WindOff,7217,0.465
NED,WindOff,7218,0.455
NED,WindOff,7219,0.412
NED,WindOff,7220,0.362
NED,WindOff,7221,0.345
NED,WindOff,7222,0.345
NED,WindOff,7223,0.347
NED,WindOff,7224,0.358
NED,WindOff,7225,0.399
NED,WindOff,7226,0.417
NED,WindOff,7227,0.397
NED,WindOff,7228,0.397
NED,WindOff,7229,0.412
NED,WindOff,7230,0.418
NED,WindOff,7231,0.427
NED,WindOff,7232,0.425
NED,WindOff,7233,0.401
NED,WindOff,7234,0.408
NED,WindOff,7235,0.43
NED,WindOff,7236,0.439
NED,WindOff,7237,0.432
NED,WindOff,7238,0.411
NED,WindOff,7239,0.392
NED,WindOff,7240,0.381
NED,WindOff,7241,0.411
NED,WindOff,7242,0.475
NED,WindOff,7243,0.519
NED,WindOff,7244,0.523
NED,WindOff,7245,0.516
NED,WindOff,7246,0.522
NED,WindOff,7247,0.54
NED,WindOff,7248,0.561
NED,WindOff,7249,0.554
NED,WindOff,7250,0.55
NED,WindOff,7251,0.562
NED,WindOff,7252,0.568
NED,WindOff,7253,0.567
NED,WindOff,7254,0.569
NED,WindOff,7255,0.588
NED,WindOff,7256,0.6
NED,WindOff,7257,0.591
NED,WindOff,7258,0.577
NED,WindOff,7259,0.549
NED,WindOff,7260,0.519
NED,WindOff,7261,0.497
NED,WindOff,7262,0.473
NED,WindOff,7263,0.474
NED,WindOff,7264,0.506
NED,WindOff,7265,0.547
NED,WindOff,7266,0.571
NED,WindOff,7267,0.564
NED,WindOff,7268,0.545
NED,WindOff,7269,0.525
NED,WindOff,7270,0.514
NED,WindOff,7271,0.506
NED,WindOff,7272,0.506
NED,WindOff,7273,0.511
NED,WindOff,7274,0.52
NED,WindOff,7275,0.533
NED,WindOff,7276,0.545
NED,WindOff,7277,0.558
NED,WindOff,7278,0.561
NED,WindOff,7279,0.563
NED,WindOff,7280,0.564
NED,WindOff,7281,0.543
NED,WindOff,7282,0.527
NED,WindOff,7283,0.502
NED,WindOff,7284,0.465
NED,WindOff,7285,0.436
NED,WindOff,7286,0.407
NED,WindOff,7287,0.365
NED,WindOff,7288,0.36
NED,WindOff,7289,0.396
NED,WindOff,7290,0.429
NED,WindOff,7291,0.433
NED,WindOff,7292,0.412
NED,WindOff,7293,0.385
NED,WindOff,7294,0.368
NED,WindOff,7295,0.35
NED,WindOff,7296,0.319
NED,WindOff,7297,0.288
NED,WindOff,7298,0.26
NED,WindOff,7299,0.229
NED,WindOff,7300,0.205
NED,WindOff,7301,0.203
NED,WindOff,7302,0.215
NED,WindOff,7303,0.222
NED,WindOff,7304,0.231
NED,WindOff,7305,0.256
NED,WindOff,7306,0.268
NED,WindOff,7307,0.25
NED,WindOff,7308,0.22
NED,WindOff,7309,0.179
NED,WindOff,7310,0.14
NED,WindOff,7311,0.107
NED,WindOff,7312,0.097
NED,WindOff,7313,0.112
NED,WindOff,7314,0.133
NED,WindOff,7315,0.151
NED,WindOff,7316,0.167
NED,WindOff,7317,0.179
NED,WindOff,7318,0.179
NED,WindOff,7319,0.17
NED,WindOff,7320,0.157
NED,WindOff,7321,0.154
NED,WindOff,7322,0.167
NED,WindOff,7323,0.195
NED,WindOff,7324,0.217
NED,WindOff,7325,0.231
NED,WindOff,7326,0.244
NED,WindOff,7327,0.248
NED,WindOff,7328,0.248
NED,WindOff,7329,0.238
NED,WindOff,7330,0.227
NED,WindOff,7331,0.224
NED,WindOff,7332,0.222
NED,WindOff,7333,0.224
NED,WindOff,7334,0.244
NED,WindOff,7335,0.273
NED,WindOff,7336,0.316
NED,WindOff,7337,0.376
NED,WindOff,7338,0.423
NED,WindOff,7339,0.441
NED,WindOff,7340,0.425
NED,WindOff,7341,0.394
NED,WindOff,7342,0.377
NED,WindOff,7343,0.347
NED,WindOff,7344,0.31
NED,WindOff,7345,0.293
NED,WindOff,7346,0.323
NED,WindOff,7347,0.353
NED,WindOff,7348,0.341
NED,WindOff,7349,0.329
NED,WindOff,7350,0.341
NED,WindOff,7351,0.369
NED,WindOff,7352,0.402
NED,WindOff,7353,0.408
NED,WindOff,7354,0.379
NED,WindOff,7355,0.345
NED,WindOff,7356,0.336
NED,WindOff,7357,0.31
NED,WindOff,7358,0.275
NED,WindOff,7359,0.25
NED,WindOff,7360,0.262
NED,WindOff,7361,0.302
NED,WindOff,7362,0.368
NED,WindOff,7363,0.43
NED,WindOff,7364,0.481
NED,WindOff,7365,0.525
NED,WindOff,7366,0.55
NED,WindOff,7367,0.538
NED,WindOff,7368,0.507
NED,WindOff,7369,0.488
NED,WindOff,7370,0.476
NED,WindOff,7371,0.459
NED,WindOff,7372,0.447
NED,WindOff,7373,0.458
NED,WindOff,7374,0.486
NED,WindOff,7375,0.507
NED,WindOff,7376,0.509
NED,WindOff,7377,0.481
NED,WindOff,7378,0.446
NED,WindOff,7379,0.456
NED,WindOff,7380,0.509
NED,WindOff,7381,0.533
NED,WindOff,7382,0.549
NED,WindOff,7383,0.548
NED,WindOff,7384,0.551
NED,WindOff,7385,0.595
NED,WindOff,7386,0.626
NED,WindOff,7387,0.637
NED,WindOff,7388,0.621
NED,WindOff,7389,0.617
NED,WindOff,7390,0.599
NED,WindOff,7391,0.588
NED,WindOff,7392,0.579
NED,WindOff,7393,0.573
NED,WindOff,7394,0.573
NED,WindOff,7395,0.576
NED,WindOff,7396,0.579
NED,WindOff,7397,0.566
NED,WindOff,7398,0.552
NED,WindOff,7399,0.552
NED,WindOff,7400,0.55
NED,WindOff,7401,0.524
NED,WindOff,7402,0.496
NED,WindOff,7403,0.497
NED,WindOff,7404,0.528
NED,WindOff,7405,0.537
NED,WindOff,7406,0.557
NED,WindOff,7407,0.588
NED,WindOff,7408,0.633
NED,WindOff,7409,0.681
NED,WindOff,7410,0.731
NED,WindOff,7411,0.666
NED,WindOff,7412,0.647
NED,WindOff,7413,0.585
NED,WindOff,7414,0.571
NED,WindOff,7415,0.655
NED,WindOff,7416,0.727
NED,WindOff,7417,0.76
NED,WindOff,7418,0.795
NED,WindOff,7419,0.805
NED,WindOff,7420,0.749
NED,WindOff,7421,0.718
NED,WindOff,7422,0.705
NED,WindOff,7423,0.688
NED,WindOff,7424,0.683
NED,WindOff,7425,0.701
NED,WindOff,7426,0.681
NED,WindOff,7427,0.663
NED,WindOff,7428,0.631
NED,WindOff,7429,0.684
NED,WindOff,7430,0.725
NED,WindOff,7431,0.718
NED,WindOff,7432,0.705
NED,WindOff,7433,0.745
NED,WindOff,7434,0.79
NED,WindOff,7435,0.816
NED,WindOff,7436,0.864
NED,WindOff,7437,0.879
NED,WindOff,7438,0.863
NED,WindOff,7439,0.823
NED,WindOff,7440,0.771
NED,WindOff,7441,0.74
NED,WindOff,7442,0.696
NED,WindOff,7443,0.63
NED,WindOff,7444,0.601
NED,WindOff,7445,0.559
NED,WindOff,7446,0.527
NED,WindOff,7447,0.552
NED,WindOff,7448,0.586
NED,WindOff,7449,0.656
NED,WindOff,7450,0.696
NED,WindOff,7451,0.73
NED,WindOff,7452,0.761
NED,WindOff,7453,0.814
NED,WindOff,7454,0.863
NED,WindOff,7455,0.907
NED,WindOff,7456,0.962
NED,WindOff,7457,0.972
NED,WindOff,7458,0.975
NED,WindOff,7459,0.968
NED,WindOff,7460,0.948
NED,WindOff,7461,0.916
NED,WindOff,7462,0.89
NED,WindOff,7463,0.86
NED,WindOff,7464,0.825
NED,WindOff,7465,0.765
NED,WindOff,7466,0.697
NED,WindOff,7467,0.615
NED,WindOff,7468,0.474
NED,WindOff,7469,0.326
NED,WindOff,7470,0.198
NED,WindOff,7471,0.182
NED,WindOff,7472,0.284
NED,WindOff,7473,0.367
NED,WindOff,7474,0.399
NED,WindOff,7475,0.445
NED,WindOff,7476,0.53
NED,WindOff,7477,0.576
NED,WindOff,7478,0.585
NED,WindOff,7479,0.607
NED,WindOff,7480,0.674
NED,WindOff,7481,0.733
NED,WindOff,7482,0.752
NED,WindOff,7483,0.782
NED,WindOff,7484,0.85
NED,WindOff,7485,0.882
NED,WindOff,7486,0.915
NED,WindOff,7487,0.921
NED,WindOff,7488,0.93
NED,WindOff,7489,0.936
NED,WindOff,7490,0.912
NED,WindOff,7491,0.826
NED,WindOff,7492,0.704
NED,WindOff,7493,0.62
NED,WindOff,7494,0.638
NED,WindOff,7495,0.665
NED,WindOff,7496,0.801
NED,WindOff,7497,0.838
NED,WindOff,7498,0.894
NED,WindOff,7499,0.934
NED,WindOff,7500,0.941
NED,WindOff,7501,0.948
NED,WindOff,7502,0.954
NED,WindOff,7503,0.952
NED,WindOff,7504,0.951
NED,WindOff,7505,0.945
NED,WindOff,7506,0.944
NED,WindOff,7507,0.947
NED,WindOff,7508,0.952
NED,WindOff,7509,0.957
NED,WindOff,7510,0.968
NED,WindOff,7511,0.973
NED,WindOff,7512,0.969
NED,WindOff,7513,0.958
NED,WindOff,7514,0.942
NED,WindOff,7515,0.934
NED,WindOff,7516,0.935
NED,WindOff,7517,0.935
NED,WindOff,7518,0.93
NED,WindOff,7519,0.92
NED,WindOff,7520,0.907
NED,WindOff,7521,0.899
NED,WindOff,7522,0.891
NED,WindOff,7523,0.89
NED,WindOff,7524,0.899
NED,WindOff,7525,0.899
NED,WindOff,7526,0.892
NED,WindOff,7527,0.885
NED,WindOff,7528,0.881
NED,WindOff,7529,0.884
NED,WindOff,7530,0.884
NED,WindOff,7531,0.879
NED,WindOff,7532,0.877
NED,WindOff,7533,0.872
NED,WindOff,7534,0.862
NED,WindOff,7535,0.848
NED,WindOff,7536,0.837
NED,WindOff,7537,0.819
NED,WindOff,7538,0.801
NED,WindOff,7539,0.785
NED,WindOff,7540,0.787
NED,WindOff,7541,0.78
NED,WindOff,7542,0.763
NED,WindOff,7543,0.752
NED,WindOff,7544,0.754
NED,WindOff,7545,0.749
NED,WindOff,7546,0.742
NED,WindOff,7547,0.727
NED,WindOff,7548,0.73
NED,WindOff,7549,0.744
NED,WindOff,7550,0.759
NED,WindOff,7551,0.756
NED,WindOff,7552,0.756
NED,WindOff,7553,0.773
NED,WindOff,7554,0.78
NED,WindOff,7555,0.758
NED,WindOff,7556,0.76
NED,WindOff,7557,0.77
NED,WindOff,7558,0.788
NED,WindOff,7559,0.792
NED,WindOff,7560,0.789
NED,WindOff,7561,0.808
NED,WindOff,7562,0.785
NED,WindOff,7563,0.765
NED,WindOff,7564,0.747
NED,WindOff,7565,0.686
NED,WindOff,7566,0.608
NED,WindOff,7567,0.579
NED,WindOff,7568,0.571
NED,WindOff,7569,0.528
NED,WindOff,7570,0.466
NED,WindOff,7571,0.456
NED,WindOff,7572,0.475
NED,WindOff,7573,0.485
NED,WindOff,7574,0.481
NED,WindOff,7575,0.461
NED,WindOff,7576,0.514
NED,WindOff,7577,0.606
NED,WindOff,7578,0.663
NED,WindOff,7579,0.705
NED,WindOff,7580,0.731
NED,WindOff,7581,0.752
NED,WindOff,7582,0.771
NED,WindOff,7583,0.748
NED,WindOff,7584,0.778
NED,WindOff,7585,0.805
NED,WindOff,7586,0.858
NED,WindOff,7587,0.897
NED,WindOff,7588,0.893
NED,WindOff,7589,0.895
NED,WindOff,7590,0.88
NED,WindOff,7591,0.875
NED,WindOff,7592,0.873
NED,WindOff,7593,0.872
NED,WindOff,7594,0.874
NED,WindOff,7595,0.905
NED,WindOff,7596,0.919
NED,WindOff,7597,0.929
NED,WindOff,7598,0.939
NED,WindOff,7599,0.943
NED,WindOff,7600,0.943
NED,WindOff,7601,0.949
NED,WindOff,7602,0.953
NED,WindOff,7603,0.949
NED,WindOff,7604,0.945
NED,WindOff,7605,0.952
NED,WindOff,7606,0.954
NED,WindOff,7607,0.949
NED,WindOff,7608,0.944
NED,WindOff,7609,0.945
NED,WindOff,7610,0.949
NED,WindOff,7611,0.947
NED,WindOff,7612,0.941
NED,WindOff,7613,0.933
NED,WindOff,7614,0.922
NED,WindOff,7615,0.913
NED,WindOff,7616,0.907
NED,WindOff,7617,0.9
NED,WindOff,7618,0.893
NED,WindOff,7619,0.892
NED,WindOff,7620,0.9
NED,WindOff,7621,0.899
NED,WindOff,7622,0.876
NED,WindOff,7623,0.827
NED,WindOff,7624,0.776
NED,WindOff,7625,0.756
NED,WindOff,7626,0.758
NED,WindOff,7627,0.785
NED,WindOff,7628,0.826
NED,WindOff,7629,0.863
NED,WindOff,7630,0.911
NED,WindOff,7631,0.945
NED,WindOff,7632,0.965
NED,WindOff,7633,0.97
NED,WindOff,7634,0.971
NED,WindOff,7635,0.976
NED,WindOff,7636,0.985
NED,WindOff,7637,0.986
NED,WindOff,7638,0.985
NED,WindOff,7639,0.983
NED,WindOff,7640,0.982
NED,WindOff,7641,0.984
NED,WindOff,7642,0.986
NED,WindOff,7643,0.986
NED,WindOff,7644,0.986
NED,WindOff,7645,0.981
NED,WindOff,7646,0.974
NED,WindOff,7647,0.964
NED,WindOff,7648,0.953
NED,WindOff,7649,0.939
NED,WindOff,7650,0.922
NED,WindOff,7651,0.913
NED,WindOff,7652,0.901
NED,WindOff,7653,0.901
NED,WindOff,7654,0.905
NED,WindOff,7655,0.899
NED,WindOff,7656,0.899
NED,WindOff,7657,0.893
NED,WindOff,7658,0.898
NED,WindOff,7659,0.909
NED,WindOff,7660,0.917
NED,WindOff,7661,0.925
NED,WindOff,7662,0.937
NED,WindOff,7663,0.943
NED,WindOff,7664,0.947
NED,WindOff,7665,0.943
NED,WindOff,7666,0.927
NED,WindOff,7667,0.9
NED,WindOff,7668,0.869
NED,WindOff,7669,0.838
NED,WindOff,7670,0.802
NED,WindOff,7671,0.758
NED,WindOff,7672,0.723
NED,WindOff,7673,0.668
NED,WindOff,7674,0.65
NED,WindOff,7675,0.668
NED,WindOff,7676,0.688
NED,WindOff,7677,0.699
NED,WindOff,7678,0.722
NED,WindOff,7679,0.725
NED,WindOff,7680,0.733
NED,WindOff,7681,0.755
NED,WindOff,7682,0.683
NED,WindOff,7683,0.587
NED,WindOff,7684,0.487
NED,WindOff,7685,0.392
NED,WindOff,7686,0.355
NED,WindOff,7687,0.399
NED,WindOff,7688,0.494
NED,WindOff,7689,0.552
NED,WindOff,7690,0.516
NED,WindOff,7691,0.542
NED,WindOff,7692,0.64
NED,WindOff,7693,0.691
NED,WindOff,7694,0.757
NED,WindOff,7695,0.839
NED,WindOff,7696,0.906
NED,WindOff,7697,0.952
NED,WindOff,7698,0.985
NED,WindOff,7699,0.993
NED,WindOff,7700,0.993
NED,WindOff,7701,0.992
NED,WindOff,7702,0.989
NED,WindOff,7703,0.989
NED,WindOff,7704,0.985
NED,WindOff,7705,0.985
NED,WindOff,7706,0.986
NED,WindOff,7707,0.991
NED,WindOff,7708,0.992
NED,WindOff,7709,0.979
NED,WindOff,7710,0.956
NED,WindOff,7711,0.916
NED,WindOff,7712,0.852
NED,WindOff,7713,0.819
NED,WindOff,7714,0.83
NED,WindOff,7715,0.855
NED,WindOff,7716,0.899
NED,WindOff,7717,0.932
NED,WindOff,7718,0.955
NED,WindOff,7719,0.972
NED,WindOff,7720,0.982
NED,WindOff,7721,0.986
NED,WindOff,7722,0.987
NED,WindOff,7723,0.986
NED,WindOff,7724,0.981
NED,WindOff,7725,0.974
NED,WindOff,7726,0.976
NED,WindOff,7727,0.977
NED,WindOff,7728,0.981
NED,WindOff,7729,0.985
NED,WindOff,7730,0.988
NED,WindOff,7731,0.987
NED,WindOff,7732,0.984
NED,WindOff,7733,0.981
NED,WindOff,7734,0.979
NED,WindOff,7735,0.974
NED,WindOff,7736,0.963
NED,WindOff,7737,0.949
NED,WindOff,7738,0.938
NED,WindOff,7739,0.931
NED,WindOff,7740,0.919
NED,WindOff,7741,0.905
NED,WindOff,7742,0.894
NED,WindOff,7743,0.874
NED,WindOff,7744,0.843
NED,WindOff,7745,0.814
NED,WindOff,7746,0.78
NED,WindOff,7747,0.776
NED,WindOff,7748,0.77
NED,WindOff,7749,0.781
NED,WindOff,7750,0.793
NED,WindOff,7751,0.812
NED,WindOff,7752,0.802
NED,WindOff,7753,0.806
NED,WindOff,7754,0.819
NED,WindOff,7755,0.827
NED,WindOff,7756,0.831
NED,WindOff,7757,0.822
NED,WindOff,7758,0.786
NED,WindOff,7759,0.754
NED,WindOff,7760,0.729
NED,WindOff,7761,0.698
NED,WindOff,7762,0.679
NED,WindOff,7763,0.666
NED,WindOff,7764,0.672
NED,WindOff,7765,0.692
NED,WindOff,7766,0.717
NED,WindOff,7767,0.735
NED,WindOff,7768,0.752
NED,WindOff,7769,0.765
NED,WindOff,7770,0.757
NED,WindOff,7771,0.758
NED,WindOff,7772,0.761
NED,WindOff,7773,0.776
NED,WindOff,7774,0.798
NED,WindOff,7775,0.818
NED,WindOff,7776,0.815
NED,WindOff,7777,0.807
NED,WindOff,7778,0.792
NED,WindOff,7779,0.77
NED,WindOff,7780,0.748
NED,WindOff,7781,0.72
NED,WindOff,7782,0.675
NED,WindOff,7783,0.584
NED,WindOff,7784,0.441
NED,WindOff,7785,0.347
NED,WindOff,7786,0.489
NED,WindOff,7787,0.704
NED,WindOff,7788,0.798
NED,WindOff,7789,0.868
NED,WindOff,7790,0.885
NED,WindOff,7791,0.869
NED,WindOff,7792,0.849
NED,WindOff,7793,0.839
NED,WindOff,7794,0.834
NED,WindOff,7795,0.832
NED,WindOff,7796,0.81
NED,WindOff,7797,0.772
NED,WindOff,7798,0.74
NED,WindOff,7799,0.727
NED,WindOff,7800,0.716
NED,WindOff,7801,0.687
NED,WindOff,7802,0.66
NED,WindOff,7803,0.672
NED,WindOff,7804,0.691
NED,WindOff,7805,0.701
NED,WindOff,7806,0.708
NED,WindOff,7807,0.699
NED,WindOff,7808,0.689
NED,WindOff,7809,0.66
NED,WindOff,7810,0.6
NED,WindOff,7811,0.54
NED,WindOff,7812,0.519
NED,WindOff,7813,0.529
NED,WindOff,7814,0.548
NED,WindOff,7815,0.578
NED,WindOff,7816,0.617
NED,WindOff,7817,0.656
NED,WindOff,7818,0.672
NED,WindOff,7819,0.689
NED,WindOff,7820,0.694
NED,WindOff,7821,0.703
NED,WindOff,7822,0.706
NED,WindOff,7823,0.694
NED,WindOff,7824,0.652
NED,WindOff,7825,0.595
NED,WindOff,7826,0.557
NED,WindOff,7827,0.506
NED,WindOff,7828,0.446
NED,WindOff,7829,0.375
NED,WindOff,7830,0.302
NED,WindOff,7831,0.233
NED,WindOff,7832,0.157
NED,WindOff,7833,0.086
NED,WindOff,7834,0.065
NED,WindOff,7835,0.129
NED,WindOff,7836,0.215
NED,WindOff,7837,0.31
NED,WindOff,7838,0.407
NED,WindOff,7839,0.496
NED,WindOff,7840,0.568
NED,WindOff,7841,0.623
NED,WindOff,7842,0.668
NED,WindOff,7843,0.706
NED,WindOff,7844,0.739
NED,WindOff,7845,0.765
NED,WindOff,7846,0.785
NED,WindOff,7847,0.805
NED,WindOff,7848,0.82
NED,WindOff,7849,0.831
NED,WindOff,7850,0.846
NED,WindOff,7851,0.856
NED,WindOff,7852,0.868
NED,WindOff,7853,0.881
NED,WindOff,7854,0.896
NED,WindOff,7855,0.912
NED,WindOff,7856,0.928
NED,WindOff,7857,0.941
NED,WindOff,7858,0.945
NED,WindOff,7859,0.934
NED,WindOff,7860,0.915
NED,WindOff,7861,0.885
NED,WindOff,7862,0.813
NED,WindOff,7863,0.726
NED,WindOff,7864,0.67
NED,WindOff,7865,0.638
NED,WindOff,7866,0.613
NED,WindOff,7867,0.613
NED,WindOff,7868,0.606
NED,WindOff,7869,0.604
NED,WindOff,7870,0.598
NED,WindOff,7871,0.577
NED,WindOff,7872,0.582
NED,WindOff,7873,0.582
NED,WindOff,7874,0.572
NED,WindOff,7875,0.571
NED,WindOff,7876,0.585
NED,WindOff,7877,0.602
NED,WindOff,7878,0.61
NED,WindOff,7879,0.615
NED,WindOff,7880,0.619
NED,WindOff,7881,0.621
NED,WindOff,7882,0.619
NED,WindOff,7883,0.62
NED,WindOff,7884,0.629
NED,WindOff,7885,0.644
NED,WindOff,7886,0.663
NED,WindOff,7887,0.677
NED,WindOff,7888,0.691
NED,WindOff,7889,0.704
NED,WindOff,7890,0.706
NED,WindOff,7891,0.707
NED,WindOff,7892,0.723
NED,WindOff,7893,0.723
NED,WindOff,7894,0.717
NED,WindOff,7895,0.705
NED,WindOff,7896,0.684
NED,WindOff,7897,0.654
NED,WindOff,7898,0.617
NED,WindOff,7899,0.597
NED,WindOff,7900,0.561
NED,WindOff,7901,0.508
NED,WindOff,7902,0.446
NED,WindOff,7903,0.393
NED,WindOff,7904,0.341
NED,WindOff,7905,0.271
NED,WindOff,7906,0.208
NED,WindOff,7907,0.176
NED,WindOff,7908,0.173
NED,WindOff,7909,0.17
NED,WindOff,7910,0.179
NED,WindOff,7911,0.193
NED,WindOff,7912,0.19
NED,WindOff,7913,0.179
NED,WindOff,7914,0.176
NED,WindOff,7915,0.213
NED,WindOff,7916,0.279
NED,WindOff,7917,0.358
NED,WindOff,7918,0.427
NED,WindOff,7919,0.482
NED,WindOff,7920,0.524
NED,WindOff,7921,0.557
NED,WindOff,7922,0.571
NED,WindOff,7923,0.582
NED,WindOff,7924,0.594
NED,WindOff,7925,0.595
NED,WindOff,7926,0.615
NED,WindOff,7927,0.644
NED,WindOff,7928,0.686
NED,WindOff,7929,0.698
NED,WindOff,7930,0.713
NED,WindOff,7931,0.725
NED,WindOff,7932,0.751
NED,WindOff,7933,0.776
NED,WindOff,7934,0.798
NED,WindOff,7935,0.822
NED,WindOff,7936,0.857
NED,WindOff,7937,0.875
NED,WindOff,7938,0.877
NED,WindOff,7939,0.89
NED,WindOff,7940,0.916
NED,WindOff,7941,0.911
NED,WindOff,7942,0.911
NED,WindOff,7943,0.904
NED,WindOff,7944,0.828
NED,WindOff,7945,0.82
NED,WindOff,7946,0.842
NED,WindOff,7947,0.843
NED,WindOff,7948,0.869
NED,WindOff,7949,0.88
NED,WindOff,7950,0.872
NED,WindOff,7951,0.862
NED,WindOff,7952,0.854
NED,WindOff,7953,0.839
NED,WindOff,7954,0.803
NED,WindOff,7955,0.767
NED,WindOff,7956,0.774
NED,WindOff,7957,0.787
NED,WindOff,7958,0.818
NED,WindOff,7959,0.857
NED,WindOff,7960,0.888
NED,WindOff,7961,0.901
NED,WindOff,7962,0.928
NED,WindOff,7963,0.952
NED,WindOff,7964,0.972
NED,WindOff,7965,0.976
NED,WindOff,7966,0.977
NED,WindOff,7967,0.977
NED,WindOff,7968,0.968
NED,WindOff,7969,0.96
NED,WindOff,7970,0.949
NED,WindOff,7971,0.946
NED,WindOff,7972,0.956
NED,WindOff,7973,0.96
NED,WindOff,7974,0.955
NED,WindOff,7975,0.949
NED,WindOff,7976,0.941
NED,WindOff,7977,0.932
NED,WindOff,7978,0.926
NED,WindOff,7979,0.933
NED,WindOff,7980,0.953
NED,WindOff,7981,0.976
NED,WindOff,7982,0.987
NED,WindOff,7983,0.989
NED,WindOff,7984,0.991
NED,WindOff,7985,0.992
NED,WindOff,7986,0.991
NED,WindOff,7987,0.993
NED,WindOff,7988,0.99
NED,WindOff,7989,0.986
NED,WindOff,7990,0.988
NED,WindOff,7991,0.987
NED,WindOff,7992,0.983
NED,WindOff,7993,0.979
NED,WindOff,7994,0.975
NED,WindOff,7995,0.966
NED,WindOff,7996,0.951
NED,WindOff,7997,0.93
NED,WindOff,7998,0.903
NED,WindOff,7999,0.868
NED,WindOff,8000,0.825
NED,WindOff,8001,0.787
NED,WindOff,8002,0.743
NED,WindOff,8003,0.658
NED,WindOff,8004,0.672
NED,WindOff,8005,0.787
NED,WindOff,8006,0.885
NED,WindOff,8007,0.941
NED,WindOff,8008,0.979
NED,WindOff,8009,0.986
NED,WindOff,8010,0.989
NED,WindOff,8011,0.99
NED,WindOff,8012,0.98
NED,WindOff,8013,0.931
NED,WindOff,8014,0.844
NED,WindOff,8015,0.748
NED,WindOff,8016,0.657
NED,WindOff,8017,0.6
NED,WindOff,8018,0.593
NED,WindOff,8019,0.495
NED,WindOff,8020,0.396
NED,WindOff,8021,0.355
NED,WindOff,8022,0.313
NED,WindOff,8023,0.293
NED,WindOff,8024,0.286
NED,WindOff,8025,0.273
NED,WindOff,8026,0.271
NED,WindOff,8027,0.266
NED,WindOff,8028,0.29
NED,WindOff,8029,0.365
NED,WindOff,8030,0.512
NED,WindOff,8031,0.669
NED,WindOff,8032,0.744
NED,WindOff,8033,0.797
NED,WindOff,8034,0.834
NED,WindOff,8035,0.852
NED,WindOff,8036,0.834
NED,WindOff,8037,0.824
NED,WindOff,8038,0.824
NED,WindOff,8039,0.815
NED,WindOff,8040,0.848
NED,WindOff,8041,0.852
NED,WindOff,8042,0.834
NED,WindOff,8043,0.821
NED,WindOff,8044,0.816
NED,WindOff,8045,0.821
NED,WindOff,8046,0.833
NED,WindOff,8047,0.837
NED,WindOff,8048,0.822
NED,WindOff,8049,0.814
NED,WindOff,8050,0.812
NED,WindOff,8051,0.832
NED,WindOff,8052,0.851
NED,WindOff,8053,0.861
NED,WindOff,8054,0.86
NED,WindOff,8055,0.83
NED,WindOff,8056,0.811
NED,WindOff,8057,0.799
NED,WindOff,8058,0.782
NED,WindOff,8059,0.783
NED,WindOff,8060,0.774
NED,WindOff,8061,0.796
NED,WindOff,8062,0.774
NED,WindOff,8063,0.791
NED,WindOff,8064,0.819
NED,WindOff,8065,0.814
NED,WindOff,8066,0.8
NED,WindOff,8067,0.788
NED,WindOff,8068,0.781
NED,WindOff,8069,0.771
NED,WindOff,8070,0.767
NED,WindOff,8071,0.763
NED,WindOff,8072,0.756
NED,WindOff,8073,0.746
NED,WindOff,8074,0.71
NED,WindOff,8075,0.698
NED,WindOff,8076,0.704
NED,WindOff,8077,0.7
NED,WindOff,8078,0.716
NED,WindOff,8079,0.749
NED,WindOff,8080,0.777
NED,WindOff,8081,0.767
NED,WindOff,8082,0.778
NED,WindOff,8083,0.793
